scenario,seed,k_known,n,r,sigma_x,d_max,R_task,p_lo,p_hi,F_keep_n,bb_acc,cbm_acc,cbm_mse,F_frac_best_abs_negative,F_mean_best_abs_signed,F_frac_margin_negative,E_frac_best_abs_negative,E_mean_best_abs_signed,E_frac_margin_negative,F_pair_raw_mean,F_pair_raw_max,E_pair_raw_mean,E_pair_raw_max,F_pair_soft_mean,F_pair_soft_max,F_mean_abs_Z,E_pair_soft_mean,E_pair_soft_max,E_mean_abs_Z,pair_soft_eps,S_frob_abs,S_frob_rel,Cov_frob_abs,Cov_frob_rel,Corr_frob_abs,Corr_frob_rel
0,22,2,8000,64,0.3,1,0.75,0.4,0.6,1113,0.863,0.8625,0.0341664180159569,0,0.978619575500488,0,0,0.36412113904953,0,0.136867418885231,0.136867418885231,0.0557651408016682,0.0557651408016682,0.201450607902005,0.201450607902005,0.679408311843872,1.18779656907396,1.18779656907396,0.04694739356637,0.000001,6.45100879669189,0.910760736797531,0.0748426982275552,0.216499586871779,0.163681960998352,0.0918460957772258
0,23,2,8000,64,0.3,1,0.75,0.4,0.6,829,0.892,0.8965,0.0224972292780876,0,0.747100055217743,0,0,0.417608559131622,0,0.283944606781006,0.283944606781006,0.056297417730093,0.056297417730093,2.8105339706417,2.8105339706417,0.101027704775333,2.07940795734873,2.07940795734873,0.0270727723836899,0.000001,4.96548128128052,0.942675365080083,0.0274452220844663,0.0627198850597642,0.0937223660693936,0.0512865390096143
0,24,2,8000,64,0.3,1,0.75,0.4,0.6,880,0.8675,0.8725,0.0190104637295008,0,0.982762634754181,0,0,0.51492965221405,0,0.417500823736191,0.417500823736191,0.0762537121772766,0.0762537121772766,6.61040079301327,6.61040079301327,0.0631571710109711,0.781055740937781,0.781055740937781,0.0976280272006989,0.000001,6.49468326568604,0.929296610880555,0.0179638326678591,0.0435009120428591,0.0843888744027266,0.0459365379612637
0,25,2,8000,64,0.3,1,0.75,0.4,0.6,585,0.8755,0.844,0.037717379629612,0,0.900272130966187,0,0.5,0.211230874061584,0.5,0.16686537861824,0.16686537861824,0.0304960589855909,0.0304960589855909,0.327402879790872,0.327402879790872,0.509662747383118,0.509826458087754,0.509826458087754,0.0598155483603478,0.000001,6.16683197021484,0.938954794375995,0.0550102962847655,0.147265238661301,0.145241399987697,0.0809143809840563
0,26,2,8000,64,0.3,1,0.75,0.4,0.6,520,0.876,0.876,0.0246209651231766,1,-0.962376713752747,1,0,0.473060071468353,0,0.253653317689896,0.253653317689896,0.0317962169647217,0.0317962169647217,0.660166960363523,0.660166960363523,0.384225010871887,0.861372418656024,0.861372418656024,0.0369124375283718,0.000001,6.81994819641113,0.961091514797717,0.0336417828197095,0.0827203559922883,0.113413962082101,0.0625366662727354
0,27,2,8000,64,0.3,1,0.75,0.4,0.6,950,0.867,0.873,0.0200448725372553,0,0.951826453208923,0,0,0.512425124645233,0,0.410801827907562,0.410801827907562,0.0418174564838409,0.0418174564838409,6.96931690297422,6.96931690297422,0.0589433461427689,0.608374340510923,0.608374340510923,0.0687353909015656,0.000001,6.30522584915161,0.908892619248654,0.0242937984053292,0.0578772408514831,0.13197899119783,0.0732485074274856
0,28,2,8000,64,0.3,1,0.75,0.4,0.6,724,0.882,0.758,0.0537812225520611,0,0.972791910171509,0,0.5,-0.0641512721776962,0.5,0.0139207085594535,0.0139207085594535,0.0395095273852348,0.0395095273852348,0.0150571310250246,0.0150571310250246,0.924524962902069,0.216689047870401,0.216689047870401,0.182331830263138,0.000001,6.73869276046753,0.987448655623711,0.0704800042281235,0.192909721245915,0.186013857121816,0.104982155695116
0,29,2,8000,64,0.3,1,0.75,0.4,0.6,855,0.871,0.882,0.0214041490107775,0.5,-0.0230098068714142,0.5,0.5,0.118572428822517,0.5,0.00266165588982403,0.00266165588982403,0.0503314957022667,0.0503314957022667,0.00284838786959769,0.00284838786959769,0.934441924095154,0.242302266338632,0.242302266338632,0.207720935344696,0.000001,6.17325973510742,0.878355650796509,0.0221384182339449,0.0551099175640345,0.0681696475406583,0.0370379237862353
0,30,2,8000,64,0.3,1,0.75,0.4,0.6,746,0.8635,0.854,0.0374835170805454,0,0.959997773170471,0,0.5,0.134409710764885,0.5,0.00743594765663147,0.00743594765663147,0.0204143393784761,0.0204143393784761,0.00834210990983415,0.00834210990983415,0.891373932361603,0.135255623472484,0.135255623472484,0.150930538773537,0.000001,6.71166038513184,0.928700882423839,0.0350205010442634,0.0861694546620307,0.116946290956942,0.0644592612639378
0,31,2,8000,64,0.3,1,0.75,0.4,0.6,849,0.884,0.8845,0.0286142416298389,0,0.931654810905457,0,0,0.650774598121643,0,0.279876112937927,0.279876112937927,0.0990625992417336,0.0990625992417336,0.940457999132554,0.940457999132554,0.297594547271729,2.2839984228248,2.2839984228248,0.0433714464306831,0.000001,5.78723907470703,0.935588448758105,0.0411977686836993,0.105556514689455,0.130022004870436,0.0720780820720895
